Item_ID	Sentence	Pre	ParentString	WordAfterAll	Partitive	ParentNode	NoPreNode	GrammFunction	Objects	NPNiteID	Head	JFQ_Head	CndP_Head	Information_Head_3gram	Length_Head_3gram	FQ_Head	P_Head
24543:23	uh, well, i think all college players have --n40216c to do an initial drug test at a certain point prior to the season	think	all college players have --n40216c to do an initial drug test at a certain point prior to the season	college	no	SBAR		NP-SBJ-N40216C		sw2314_s40_507	players	4	0.114285714285714	15.1063909402372	1	35 	2.91817925624782e-05
24669:5	all of them are tested --n4053f4 once every three mo-,			of	yes			NP-SBJ-N4053F4	NP-OTHER	sw2314_s117_501	them	22	0.00826135936913256	8.81555892557566	1	2663 	0.0022203175312537
24738:37	well, public school all the way up kindergarten all the way up to, uh, uh, high school.	kindergarten	kindergarten all the way up to, uh, uh, high school	the	the	NP		NP-ADV		sw2316_s6_512	way	40	0.0361990950226244	10.0853293247094	1	1105 	0.000921310879472527
24974:47	you aren't given --n407091 the chance to, you know, screw off all the time.	off	screw off all the time	the	the	VP		NP-TMP		sw2316_s180_515	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
25012:8	they all have a pretty good reputation.	they	they all	have	no	NP-SBJ		NP-SBJ	NP-OTHER	sw2316_s209_501							
25149:142	i mean if you look at the average family it's, like, man, they barely have time to stop and get gas, much less to try and figure out how much gas they're really getting --n4035e7 and do all this --n4035fe.	do	do all this	this	the	VP		NP	NP-OBJ	sw2324_s86_550	this	25	0.00941265060240964	8.81935763579603	1	2656 	0.0022144811727412
25218:10	is that all we need --n404a30 to say --n404a3f.	that	is that all we need --n404a30 to say --n404a3f.		no	SQ		NP-PRD	NP-OTHER	sw2324_s129_502	we	20	0.0024116724948752	7.17634938037814	1	8293 	0.00691441730630377
25264:13	and i noticed all that grass coming up,	noticed	noticed all that grass coming up	that	the	VP		NP	NP-OBJ	sw2330_s10_503	grass	2	0.0666666666666667	15.33587278636	1	30 	2.50129650535528e-05
25323:100	um, one of the remarkable things about the weather in the summertime here is that quite often the average daytime high of say ninety-nine degrees is within five or six degrees of the all time record high.	the	the all time record high	time	no	NP			NP-OTHER		high	1	0.00254452926208651	11.5791439373723	1	393 	0.000327669842201541
25441:45	i guess i laid off long enough to get rid --n4008cd of all my bad habits.	of	of all my bad habits	my	the	PP		NP	NP-OTHER	sw2331_s22_516	habits	1	0.125	17.3864988594299	1	8 	6.67012401428074e-06
25643:23	and you can't find that in all sports.	in	in all sports	sports	no	PP		NP	NP-OTHER	sw2331_s154_506	sports	2	0.0253164556962025	13.9084515626253	1	79 	6.58674746410223e-05
25746:62	so, you know, you don't have --n4076d4 to be an expert in any aspect of it at all.	at	at all	.	no	ADVP			NP-OTHER								
25755:27	i just got --n407cbc to do it all at th-, on the same hole,	it	it all		no	NP		NP	NP-IOBJ	sw2331_s224_508							
25829:39	i don't know if you remember the gold and silver prices and all that.	and	the gold and silver prices and all that	that	the	NP		NP	NP-OTHER	sw2334_s13_508	that	106	0.0047372184483375	5.74425371956121	1	22376 	0.0186563368679432
25873:54	uh, but it was things like, you know, rent and phone bills and advertising and all that other good stuff that --n401348 ate them all up.	and	rent and phone bills and advertising and all that other good stuff	that	the	NP		NP	NP-OTHER	sw2334_s45_511	stuff	76	0.0906921241050119	10.4847699689372	1	838 	0.000698695490495907
25880:44	you know when you graduate from college --n40153b they'll send you all those credit card applications you know,	you	send you all those credit card applications you know	those	the	VP		NP	NP-IOBJ	sw2334_s49_517	applications	1	0.1	17.0239287800452	1	10 	8.33765501785092e-06
25887:20	of course you fill them all out because you're honored --n401698.	them	them all	out	no	NP		NP	NP-IOBJ	sw2334_s52_505							
25893:34	and i thought, well that's okay, cause all they wanted --n4018bd was ten dollars a month.	cause	cause all they wanted --n4018bd was ten dollars a month		no	SBAR-PRP		NP-SBJ	NP-OTHER	sw2334_s56_510	they	25	0.00229210598698084	6.78101934136828	1	10907 	0.00909388032797
26015:13	i've got all my gas cards, because i don't want --n403bab to carry money around.	got	got all my gas cards, because i don't want --n403bab to carry money around	my	the	VP		NP	NP-OBJ	sw2334_s140_504	cards	6	0.0705882352941176	13.8015363587088	1	85 	7.08700676517328e-05
26050:14	i got into all kinds of trouble --n404375 doing that.	into	into all kinds of trouble	kinds	no	PP		NP	NP-OTHER	sw2334_s160_504	kinds	59	0.453846153846154	13.1826265260643	1	130 	0.000108389515232062
26118:50	but they've gotten, they've got --n405469 to pay for all that national advertising now.	for	for all that national advertising	that	the	PP		NP	NP-OTHER	sw2334_s199_517	advertising	1	0.1	17.0239287800452	1	10 	8.33765501785092e-06
26148:67	and that was the place to go --n405c73 --n405c7a to get your t v --s and washer and dryers and refrigerators and all that.	and	your t v --s and washer and dryers and refrigerators and all that	that	the	NP		NP	NP-OTHER	sw2334_s219_516	that	106	0.0047372184483375	5.74425371956121	1	22376 	0.0186563368679432
26497:28	they had, uh, b m w and all these other kinds of cars.	and	b m w and all these other kinds of cars	these	the	NP		NP	NP-OTHER	sw2336_s130_504	kinds	59	0.453846153846154	13.1826265260643	1	130 	0.000108389515232062
26587:15	all, all young americans,	all	all, all young americans,		no	NP		NP		sw2349_s7_500							
26668:67	and most kids these days have gotten themselves into, uh, financial situations, where they have --n401b6f to be working all the time --n401b8e.	working	working all the time	the	the	VP		NP-TMP		sw2349_s54_520	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
26811:13	get them all in the auditorium,	them	them all	in	no	NP		NP	NP-IOBJ	sw2349_s137_503							
26899:34	so, but before i went through all of that i wanted --n4005a8 to see how i was going --n4005c7 to like it --n4005da.	through	through all of that	of	yes	PP		NP	NP-OTHER	sw2362_s15_510	that	106	0.0047372184483375	5.74425371956121	1	22376 	0.0186563368679432
26907:16	did you teach in all subjects or in all grade levels	in	in all subjects	subjects	no	PP		NP	NP-OTHER	sw2362_s20_505	subjects	1	0.1	17.0239287800452	1	10 	8.33765501785092e-06
26907:26	did you teach in all subjects or in all grade levels	in	in all grade levels	grade	no	PP		NP	NP-OTHER	sw2362_s20_507	levels	2	0.0909090909090909	15.8015363587088	1	22 	1.8342841039272e-05
26977:24	i've seen some districts where all the schools are lousy --n40215b	where	where all the schools are lousy --n40215b	the	the	SBAR		NP-SBJ		sw2362_s62_509	schools	3	0.0141509433962264	12.4727545927804	1	212 	0.000176758286378439
27085:51	and when you see, uh, koreans and chinese and japanese who --n404eba are taking all the, uh, science jobs, all the engineering jobs, all the mathematical jobs --n404f0d	taking	taking all the, uh, science jobs, all the engineering jobs, all the mathematical jobs --n404f0d	the	the	VP		NP	NP-OBJ	sw2362_s132_515	jobs	3	0.0441176470588235	14.1277645910298	1	68 	5.66960541213863e-05
27085:69	and when you see, uh, koreans and chinese and japanese who --n404eba are taking all the, uh, science jobs, all the engineering jobs, all the mathematical jobs --n404f0d	jobs	all the, uh, science jobs, all the engineering jobs, all the mathematical jobs	the	the	NP		NP	NP-OTHER	sw2362_s132_515	jobs	3	0.0441176470588235	14.1277645910298	1	68 	5.66960541213863e-05
27085:80	and when you see, uh, koreans and chinese and japanese who --n404eba are taking all the, uh, science jobs, all the engineering jobs, all the mathematical jobs --n404f0d	jobs	all the, uh, science jobs, all the engineering jobs, all the mathematical jobs	the	the	NP		NP	NP-OTHER	sw2362_s132_515	jobs	3	0.0441176470588235	14.1277645910298	1	68 	5.66960541213863e-05
27133:32	and it's how well you can remember it all --n405b6f.	it	it all	--n405b6f	no	NP		NP	NP-IOBJ	sw2362_s161_509							
27350:15	and it took me all weekend	me	took me all weekend	weekend	no	VP		NP	NP-IOBJ	sw2365_s6_504	weekend	6	0.0535714285714286	13.3994379151374	1	112 	9.33817361999303e-05
27449:7	but all the trim around the house was, uh,	but	but all the trim around the house was, uh,	the	the	S		NP-SBJ	NP-OTHER	sw2365_s78_501	trim	3	0.15	15.945926268044	1	20 	1.66753100357018e-05
27573:12	and it had all this dark trim.	had	had all this dark trim	this	the	VP		NP	NP-OBJ	sw2365_s160_503	trim	3	0.15	15.945926268044	1	20 	1.66753100357018e-05
27629:16	and she did that all the way around the room which --n405dd7 makes it look very attractive,	that	did that all the way around the room	the	the	VP		NP-MNR		sw2365_s193_505	way	40	0.0361990950226244	10.0853293247094	1	1105 	0.000921310879472527
27643:49	well, maybe, maybe that --n406194 understands colors would know all of that stuff	know	know all of that stuff	of	yes	VP		NP	NP-OBJ	sw2365_s200_517	stuff	76	0.0906921241050119	10.4847699689372	1	838 	0.000698695490495907
27789:104	i guess one of the things was that --n402db6 influenced me was that i, i've worked in radio stations as a d j for all my college years --n402e11 trying --n402e1c to support my way through there, and suppor-, was support,	for	for all my college years	my	the	PP-TMP		NP	NP-OTHER	sw2366_s56_536	years	12	0.0104257167680278	10.0264356356558	1	1151 	0.000959664092554641
27790:20	i was influenced --n40304e by all different kinds of music but basically because that's where i worked --n40308d.	by	by all different kinds of music	different	no	PP			NP-OTHER		kinds	59	0.453846153846154	13.1826265260643	1	130 	0.000108389515232062
27841:10	uh, all i have --n404c08 to do --n404c17 is hear that song	uh	uh, all i have --n404c08 to do --n404c17 is hear that song		no	S		NP-SBJ	NP-OTHER	sw2366_s93_502	i	42	0.00110424608912843	4.9788517281103	1	38035 	0.031712270860396
27887:37	and i keep --n405f9b thinking, gee, i thought that all the math and music people are supposed --n405fde to go hand in hand	that	that all the math and music people are supposed --n405fde to go hand in hand	the	the	SBAR		NP-SBJ-N405FDE		sw2366_s120_512	people	36	0.015880017644464	9.04792163566704	1	2267 	0.0018901463925468
27893:41	i was never able --n406260 to, to master all that.	master	master all that	that	the	VP		NP	NP-OBJ	sw2366_s124_514	that	106	0.0047372184483375	5.74425371956121	1	22376 	0.0186563368679432
27970:54	and then, and then of course today it's supposed --n400eca to be all the other way.	be	be all the other way	the	the	VP		NP-PRD		sw2370_s18_517	way	40	0.0361990950226244	10.0853293247094	1	1105 	0.000921310879472527
28170:40	because if he saw mom doing only that you know, all the time he was growing up --n40651a then it --n406529's hard to think of it in that, other, uh, that i should do it or just to think about doing it rather than having someone tell him to do it.	know	doing only that you know, all the time he was growing up --n40651a	the	the	VP		NP-TMP	NP-OTHER	sw2370_s142_514	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
28213:82	and i think most women walk in and, and, and with, oh, got --n4075a0 to clean all this up. got --n4075c3 to get this out and this in and this, you know, taken care of, instead of having someone say now, this needs --n407632 to be do-, this is the time this needs --n407665 to be done --n407678 --n40767f,	clean	clean all this up	this	the	VP		NP	NP-OBJ	sw2370_s165_528	this	25	0.00941265060240964	8.81935763579603	1	2656 	0.0022144811727412
28359:33	and if it goes down, then we're stuck all day.	stuck	're stuck all day	day	no	VP		NP-TMP		sw2372_s8_510	day	51	0.0731707317073171	10.7509102856388	1	697 	0.000581134554744209
28399:7	so all i have --n400b9f on my desk is my p c,	so	so all i have --n400b9f on my desk is my p c,		no	S		NP-SBJ	NP-OTHER	sw2372_s28_501	i	42	0.00110424608912843	4.9788517281103	1	38035 	0.031712270860396
28531:74	so the first thing when i started --n40395b working at this bank --n403972, is, i said, well, now first of all we need --n4039b1 to all be able --n4039c8 to share this p c without --n4039e7 getting up.	of	of all	we	no	PP		NP	NP-OTHER	sw2372_s102_523							
28620:13	so that's all you need --n405542 for like mumblex charts and stuff.	's	's all you need --n405542 for like mumblex charts and stuff		no	VP		NP-PRD	NP-OTHER	sw2372_s155_503	you	38	0.00169923534409516	5.74509217703754	1	22363 	0.01864549791642
28750:19	because i've battled arthritis all my life,	arthritis	battled arthritis all my life	my	the	VP					life	12	0.0425531914893617	12.0594274612666	1	282 	0.000235121871503396
29103:94	and, uh, uh, today we're not even suppose --n4008eb to be in school because the, uh, the way the taxation and all that crap is --n40093e, there really legally isn't any funding for the school systems in texas today.	and	the taxation and all that crap	that	the	NP-SBJ		NP-SBJ	NP-OTHER	sw2383_s11_528	crap	3	0.428571428571429	17.6088912807664	1	7 	5.83635851249564e-06
29126:59	and, and then you see that their education --n401a47 is below the norm throughout of all fifty states.	of	of all fifty states	fifty	no	PP		NP	NP-OTHER	sw2383_s26_518	states	5	0.043859649122807	13.3736748190724	1	114 	9.50492672035005e-05
29146:61	i was astonished --n40275a --n402761 to find out that, that across the united states in all public schools it --n4027a4 is not mandatory for them to take phys ed.	in	in all public schools	public	no	PP-LOC		NP	NP-OTHER	sw2383_s40_520	schools	3	0.0141509433962264	12.4727545927804	1	212 	0.000176758286378439
29154:36	they don't have --n402bce to do sit-ups and push-ups and all that crap we had --n402c05 to do --n402c14 when we were going to school --n402c33.	and	sit-ups and push-ups and all that crap we had --n402c05 to do --n402c14 when we were going to school --n402c33	that	the	NP		NP	NP-OTHER	sw2383_s44_508	crap	3	0.428571428571429	17.6088912807664	1	7 	5.83635851249564e-06
29224:19	well, that's about all i have --n404450 here.	about	's about all i have --n404450 here		no	VP		NP-PRD	NP-OTHER	sw2383_s86_505	i	42	0.00110424608912843	4.9788517281103	1	38035 	0.031712270860396
29326:15	so here lately with all the middle eastern news we've had some very interesting conversations over lunch.	with	with all the middle eastern news	the	the	PP		NP	NP-OTHER	sw2395_s34_504	news	2	0.00666666666666667	11.9698521072894	1	300 	0.000250129650535528
29338:72	it's sort of interesting though, because he does bring a, a much, um, different perspective with all the gulf goings on, um.	with	with all the gulf goings on	the	the	PP		NP	NP-OTHER	sw2395_s41_521	on	1	0.000239808153477218	8.16836812467916	1	4170 	0.00347680214244383
29389:88	i don't know the value of that, because i saw plenty of jokes and, and, um, oh, editorial cartoons about all the retired generals, making a living during the, the gulf war.	about	about all the retired generals, making a living during the, the gulf war	the	the	PP		NP	NP-OTHER	sw2395_s65_526	generals	1	0.166666666666667	17.8719256866002	1	6 	5.00259301071055e-06
29401:86	and i don't have a lot of background knowledge in, uh, military strategy and, and weaponry, and, and all that kind of stuff.		military strategy and, and weaponry, and, and all that kind of stuff	that	the	NP		NP	NP-OTHER	sw2395_s73_511	kind	36	0.0167208546214584	9.12239141893093	1	2153 	0.0017950971253433
29404:87	now when they started --n402a98 to speculate --n402aa7, i, i saw that for what is was --n402ad6, and thought all of these guys don't know what --n402b0d's going on.	thought	all of these guys don't know what --n402b0d's going on	of	yes	SBAR		NP-SBJ	NP-OTHER	sw2395_s75_532	guys	6	0.0422535211267606	13.0543024290888	1	142 	0.000118394701253483
29438:28	and they, they had all their correspondents in the different areas, in saudi arabia, and israel, and, and all.	had	had all their correspondents in the different areas, in saudi arabia, and israel, and, and all	their	the	VP		NP	NP-OBJ	sw2395_s94_508	correspondents	1	1	20.1938549843574	1	1 	8.33765501785092e-07
29438:82	and they, they had all their correspondents in the different areas, in saudi arabia, and israel, and, and all.		saudi arabia, and israel, and, and all	.	no	NP		NP	NP-OTHER	sw2395_s94_514							
29439:14	they had them all, uh, on, i don't know what --n403c71 you'd call it --n403c88 other than --n403c97 on line.	them	them all	,	no	NP		NP	NP-IOBJ	sw2395_s95_503							
29441:14	they had them all on hold	them	them all	on	no	NP		NP	NP-IOBJ	sw2395_s96_503							
29644:15	so he's getting all the sports sections.	getting	getting all the sports sections	the	the	VP		NP	NP-OBJ	sw2395_s199_504	sections	1	0.142857142857143	17.6088912807664	1	7 	5.83635851249564e-06
29818:18	but she has three kids all under the age of like six.	kids	three kids all under the age of like six	under	no	NP			NP-OBJ		age	1	0.008	13.2396574711007	1	125 	0.000104220687723136
29904:44	and so i end up lots of time --n4053d8 not doing anything at all.	at	at all	.	no	ADVP			NP-OBJ								
30032:21	it didn't take anything at all.	at	at all	.	no	ADVP			NP-OBJ								
30226:56	and i, but as i said, most, most of all i try not --n4041b3 to use them, uh, to any, you know, lavishly, in that regard.	of	of all	i	no	PP		NP	NP-OTHER	sw2399_s100_517							
30469:28	and he just, you know, wrote all the checks on the screen and hit print	wrote	wrote all the checks on the screen	the	the	VP		NP	NP-OBJ	sw2405_s91_509	checks	3	0.111111111111111	15.4934140633465	1	27 	2.25116685481975e-05
30486:52	and you know there's not going --n40309d to be those adding mistakes that we all make --n4030c8.	we	we all	make	no	NP-SBJ		NP-SBJ	NP-OTHER	sw2405_s103_517	--n4030c8			3.18323826337765	1	X 	
30580:26	oh and you had --n40520e to type all of his papers.	type	type all of his papers	of	yes	VP		NP	NP-OBJ	sw2405_s166_508	papers	2	0.0540540540540541	15.0239287800452	1	37 	3.08493235660484e-05
30648:133	i've seen it get out of hand up here, you know where we've got a secretary that --n406806 sits over here that --n40681d's keeping metrics right now, and keeping up, you know, of all the letters i type --n406874, how many cha-, how many of them --n40689f do i make changes on --n4068ba. and on each letter, what types of changes --n4068e9.	of	of all the letters i type --n406874	the	the	PP-TPC-N40689F		NP	NP-OTHER	sw2405_s207_549	letters	1	0.0588235294117647	16.1938537814876	1	17 	1.41740135303466e-05
30673:85	you know, she keeps, you know keeps several weeks' worth of data and then in addition is keeping copies of all the changes --n4075b2 to show, you know, look, this didn't really need --n4075f1 to be changed --n407604.	of	of all the changes	the	the	PP		NP	NP-OTHER	sw2405_s222_530	changes	1	0.012987012987013	13.945926268044	1	77 	6.41999436374521e-05
30736:93	but when you're doing the guilty father complex --n4096b8, you know, because he's not there --n4096e3 to watch us grow, you can kind of get all kinds of stuff.	get	get all kinds of stuff	kinds	no	VP		NP	NP-OBJ	sw2405_s269_529	kinds	59	0.453846153846154	13.1826265260643	1	130 	0.000108389515232062
30775:10	and got all kinds of academy awards and things last year.	got	got all kinds of academy awards and things last year	kinds	no	VP		NP	NP-OBJ	sw2406_s15_502	kinds	59	0.453846153846154	13.1826265260643	1	130 	0.000108389515232062
30849:21	or, and all of them, i guess, could be in that fashion, or category.		or, and all of them, i guess, could be in that fashion, or category.	of	yes	S		NP-SBJ	NP-OTHER	sw2406_s64_505	them	22	0.00826135936913256	8.81555892557566	1	2663 	0.0022203175312537
30894:58	uh, i want --n402e92 to see, uh, that new one, uh, that --n402ec9 won all those academy awards this year, dances with wolves.	won	won all those academy awards this year	those	the	VP		NP	NP-OBJ	sw2406_s93_517	awards	5	0.277777777777778	16.1063909402372	1	18 	1.50077790321317e-05
30905:26	i, i absorbed all of that movie in one sitting.	absorbed	absorbed all of that movie in one sitting	of	yes	VP		NP	NP-OBJ	sw2406_s99_508	movie	3	0.0113207547169811	12.1494596621291	1	265 	0.000220947857973049
31001:14	that's about all the time i can, i can spare --n40495a.	about	's about all the time i can, i can spare --n40495a	the	the	VP		NP-PRD	NP-OTHER	sw2406_s164_504	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
31003:53	i read about how they did, uh, an article on how they did all the special effects with the submarine --n404b2a.	did	did all the special effects with the submarine --n404b2a	the	the	VP		NP	NP-OBJ	sw2406_s166_519	effects	1	0.0416666666666667	15.6702918254305	1	24 	2.00103720428422e-05
31005:56	it was, it was all done --n404d25 in studio with smoke and mirrors and all the hollywood magic.	and	smoke and mirrors and all the hollywood magic	the	the	NP		NP	NP-OTHER	sw2406_s168_515	magic	1	0.0909090909090909	16.8719256866002	1	11 	9.17142051963601e-06
31041:13	and he uses all of his special effects knowledge in --n40580b doing what --n40581a needs --n405825 to be done --n405838.	uses	uses all of his special effects knowledge in --n40580b doing what --n40581a needs --n405825 to be done --n405838	of	yes	VP		NP	NP-OBJ	sw2406_s191_503	knowledge	1	0.04	15.6088912807664	1	25 	2.08441375446273e-05
31051:29	and using makeup and using the all the props and whatever to get to where he needs --n405a5a to go --n405a69.	the	using the all the props and whatever	the	the	VP		NP	NP-OTHER	sw2406_s197_509	props	1	1	20.1938549843574	1	1 	8.33765501785092e-07
31067:32	they're supposed --n405f29 to be coming out with all these desert storm movies, this summer, too.	with	with all these desert storm movies	these	the	PP		NP	NP-OTHER	sw2406_s206_511	movies	11	0.0700636942675159	12.9084515626253	1	157 	0.000130901183780259
31151:11	first of all, i want --n400062 to tell you i have two little kids,	of	of all	,	no	PP		NP	NP-OTHER	sw2407_s3_504							
31251:71	some of those certainly have a lot of dis-, difficulties, you know, with, uh, all sorts of things,	uh	with, uh, all sorts of things	sorts	no	PP		NP	NP-OTHER	sw2407_s61_523	sorts	19	0.527777777777778	15.0645707645426	1	36 	3.00155580642633e-05
31353:29	i re-, address them all as generals	them	them all	as	no	NP		NP	NP-OTHER	sw2407_s131_508							
31365:42	and they put him through six months of composition writing in addition to all his electronic training.	to	to all his electronic training	his	the	PP		NP	NP-OTHER	sw2407_s139_513	training	2	0.0333333333333333	14.3112107321257	1	60 	5.00259301071055e-05
31567:55	but i know of a number of other people who --n404260 have, you know, gotten all messed --n404287 up.	gotten	gotten all messed --n404287 up	messed	no	VP			NP-OTHER		--n404287			3.18323826337765	1	X 	
31700:23	i guess if that's all we've done	's	's all	we	no	VP		NP-PRD		sw2421_s170_509							
31973:26	they, i make all kinds of things with it.	make	make all kinds of things with it	kinds	no	VP		NP	NP-OBJ	sw2423_s164_508	kinds	59	0.453846153846154	13.1826265260643	1	130 	0.000108389515232062
31974:11	we make all kinds of things just with dried flowers.	make	make all kinds of things just with dried flowers	kinds	no	VP		NP	NP-OBJ	sw2423_s165_503	kinds	59	0.453846153846154	13.1826265260643	1	130 	0.000108389515232062
32012:30	and h-, he makes, all kinds of furniture for, um, his kids,	makes	makes, all kinds of furniture for, um, his kids	kinds	no	VP		NP	NP-OTHER	sw2423_s191_508	kinds	59	0.453846153846154	13.1826265260643	1	130 	0.000108389515232062
32124:67	she's got like, just a small patch of lawn and just flowers and mulch ba-, tree bark all over her lawn.		tree bark all over her lawn	over	no	NP			NP-OTHER		lawn	2	0.0425531914893617	14.6702918254305	1	47 	3.91869785838993e-05
32206:19	well, i do it all.	it	it all	.	no	NP		NP	NP-IOBJ	sw2427_s2_504							
32232:5	all the rest of my yard, backyard is, uh, you know, pool and decking			the	the			NP-SBJ	NP-OTHER	sw2427_s21_501	rest	3	0.0375	13.8900730333104	1	80 	6.67012401428074e-05
32233:11	it's all the dirt --n400790 i have --n40079f, left in my backyard.	's	's all the dirt --n400790 i have --n40079f, left in my backyard	the	the	VP		NP-PRD	NP-OTHER	sw2427_s22_503	dirt	1	0.05	15.945926268044	1	20 	1.66753100357018e-05
32453:81	sometimes i wish i could get one of these, uh, chemical services to come, out and spray for weeds, and fertilize, and all that and take that one step out of mumblex.	and	come, out and spray for weeds, and fertilize, and all that and take that one step out of mumblex	that	the	VP		NP-ETC		sw2427_s143_523	that	106	0.0047372184483375	5.74425371956121	1	22376 	0.0186563368679432
32488:7	and all of a sudden you've got --n40429f to do something else.	and	and all of a sudden you've got --n40429f to do something else.	of	yes	S		NP-ADV	NP-OTHER	sw2427_s162_501	sudden	31	1	15.286963185879	1	31 	2.58467305553378e-05
32706:18	i just turned it all up and mixed it all up together with,	it	it all	up	no	NP		NP	NP-IOBJ	sw2427_s281_505							
32706:33	i just turned it all up and mixed it all up together with,	it	it all	up	no	NP		NP	NP-IOBJ	sw2427_s281_510							
32735:59	i'd like --n407e23 to get one of these little small ones, that you see --n407e5a in all these gardening magazines.	in	in all these gardening magazines	these	the	PP		NP	NP-OTHER	sw2427_s297_520	magazines	2	0.0377358490566038	14.4934140633465	1	53 	4.41895715946099e-05
32995:10	and we all love pickles	we	we all	love	no	NP-SBJ		NP-SBJ	NP-OTHER	sw2427_s444_501							
33205:65	we have a a friend another couple where the husband is the one who --n403623 cooks all the time --n40363a	cooks	cooks all the time	the	the	VP		NP-TMP		sw2429_s94_524	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
33271:108	and and we threatened --n40471f to make the other two uh make us dinner one time uh just --n40475a to even it out since we seemed --n40477d to be unfairly doing all the cooking and they were doing all the enjoying	doing	doing all the cooking	the	the	VP		NP	NP-OBJ	sw2429_s127_537	cooking	1	0.0222222222222222	14.7344221628503	1	45 	3.75194475803291e-05
33271:127	and and we threatened --n40471f to make the other two uh make us dinner one time uh just --n40475a to even it out since we seemed --n40477d to be unfairly doing all the cooking and they were doing all the enjoying	doing	doing all the enjoying	the	the	VP		NP	NP-OBJ	sw2429_s127_542	enjoying	1	0.05	15.945926268044	1	20 	1.66753100357018e-05
33374:28	they use corn starch instead of flour in all of their sauces and gravies	in	in all of their sauces and gravies	of	yes	PP		NP	NP-OTHER	sw2429_s184_508	gravies	1	0.5	20.1938537814876	1	2 	1.66753100357018e-06
33382:87	the meatballs you just um after you form them fry them in a pan until they're uh browned on all all sides	all	on all all sides		no	PP-LOC		NP	NP-OTHER	sw2429_s188_531	sides	1	0.0625	16.286963185879	1	16 	1.33402480285615e-05
33386:17	and then drain off all the grease	off	drain off all the grease	the	the	VP		NP	NP-OTHER	sw2429_s190_505	grease	1	1	20.1938549843574	1	1 	8.33765501785092e-07
33450:35	right now i'm taking a class on ettiquesy and all the little bitty things that i didn't even know --n407d84	and	ettiquesy and all the little bitty things that i didn't even know --n407d84	the	the	NP		NP	NP-OTHER	sw2429_s225_508	things	56	0.0319634703196347	9.41989041305399	1	1752 	0.00146075715912748
33496:44	that's what the nurses kept --n4002e3 saying --n4002ee as they laughed all the way, you know, down the hallway.	laughed	laughed all the way, you know, down the hallway	the	the	VP		NP-ADV		sw2433_s8_517	way	40	0.0361990950226244	10.0853293247094	1	1105 	0.000921310879472527
33739:4	all that pounding all the time.			that	the			NP	NP-OTHER	sw2433_s167_501	pounding	1	0.5	20.1938537814876	1	2 	1.66753100357018e-06
33739:11	all that pounding all the time.	pounding	all that pounding all the time.	the	the	FRAG		NP-TMP		sw2433_s167_502	time	146	0.077991452991453	9.32425993824677	1	1872 	0.00156080901934169
33797:31	it curbs the appetite and helps with the calories and all that stuff.	and	curbs the appetite and helps with the calories and all that stuff	that	the	VP		NP-ETC		sw2433_s207_508	stuff	76	0.0906921241050119	10.4847699689372	1	838 	0.000698695490495907
33809:13	and i need all the help i can get --n405e22.	need	need all the help i can get --n405e22	the	the	VP		NP	NP-OBJ	sw2433_s213_503	help	2	0.00934579439252336	12.4591441612617	1	214 	0.00017842581738201
33918:46	and as we were doing it, too, everybody noticed that there were all these big guys of assorted nationalities.	were	were all these big guys of assorted nationalities	these	the	VP		NP-PRD	NP-OBJ	sw2433_s284_514	guys	6	0.0422535211267606	13.0543024290888	1	142 	0.000118394701253483
34079:72	i, i, at times i think they ought --n4026ff to have a waiting period on all firearms.	on	on all firearms	firearms	no	PP		NP	NP-OTHER	sw2434_s56_525	firearms	1	0.5	20.1938537814876	1	2 	1.66753100357018e-06
34166:40	uh, but, you know, they used speed and accuracy and all that.	and	speed and accuracy and all that	that	the	NP		NP	NP-OTHER	sw2434_s115_508	that	106	0.0047372184483375	5.74425371956121	1	22376 	0.0186563368679432
34351:16	and it took us all of twelve hours.	us	took us all of twelve hours	of	yes	VP		NP	NP-IOBJ	sw2434_s231_504	hours	2	0.0153846153846154	13.1826265260643	1	130 	0.000108389515232062
34450:36	i mean, i, i like all ranges of movies,	like	like all ranges of movies	ranges	no	VP		NP	NP-OBJ	sw2435_s38_512	ranges	1	0.333333333333333	19.1938537814876	1	3 	2.50129650535528e-06
34499:16	she goes to almost all movies --n401de7 with us except, you know, r rated.	almost	almost all movies	movies	no	NP		NP	NP-OTHER	sw2435_s71_504	movies	11	0.0700636942675159	12.9084515626253	1	157 	0.000130901183780259
34695:54	so i'm looking forward to --n405b1a seeing that because that looks hilarious, as they all do.	they	they all	do	no	NP-SBJ		NP-SBJ	NP-OTHER	sw2435_s194_517							
34717:10	and then all of a sudden i'm saying i wish i'd bought these things.	then	and then all of a sudden i'm saying i wish i'd bought these things.	of	yes	S		NP-ADV	NP-OTHER	sw2435_s205_502	sudden	31	1	15.286963185879	1	31 	2.58467305553378e-05
34800:69	normally i'm one of these people that --n4076e8 i don't like one, one movie taking all the honors.	taking	taking all the honors	the	the	VP		NP	NP-OBJ	sw2435_s254_524	honors	1	0.5	20.1938537814876	1	2 	1.66753100357018e-06
